"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
501,100000,0,0,0,0,0,1,1,0
503,100000,0,0,0,0,0,1,1,1
504,100000,0,0,0,0,0,1,1,0
505,100000,0,0,0,0,0,1,1,1
506,100000,0,0,0,0,0,1,1,0
507,100000,0,0,0,0,0,1,1,1
508,100000,0,0,0,0,0,1,1,0
509,100000,0,0,0,0,0,1,1,1
510,100000,0,0,0,0,0,1,1,0
511,100000,0,0,0,0,0,1,1,1
512,100000,0,0,0,0,0,1,1,0
514,100000,0,0,0,0,0,1,1,1
515,100000,0,0,0,0,0,1,1,0
516,100000,0,0,0,0,0,1,1,1
517,100000,0,0,0,0,0,1,1,0
518,100000,0,0,0,0,0,1,1,1
519,100000,0,0,0,0,0,1,1,0
521,100000,0,0,0,0,0,1,1,1
522,100000,0,0,0,0,0,1,1,0
523,100000,0,0,0,0,0,1,1,1
524,100000,0,0,0,0,0,1,1,0
525,100000,0,0,0,0,0,1,1,1
526,100000,0,0,0,0,0,1,1,0
528,100000,0,0,0,0,0,1,1,1
529,100000,0,0,0,0,0,1,1,0
530,100000,0,0,0,0,0,1,1,1
531,100000,0,0,0,0,0,1,1,0
532,100000,0,0,0,0,0,1,1,1
534,100000,0,0,0,0,0,1,1,0
535,100000,0,0,0,0,0,1,1,1
536,100000,0,0,0,0,0,1,1,0
537,100000,0,0,0,0,0,1,1,1
538,100000,0,0,0,0,0,1,1,0
540,100000,0,0,0,0,0,1,1,1
541,100000,0,0,0,0,0,1,1,0
542,100000,0,0,0,0,0,1,1,1
543,100000,0,0,0,0,0,1,1,0
544,100000,0,0,0,0,0,1,1,1
546,100000,0,0,0,0,0,1,1,0
547,100000,0,0,0,0,0,1,1,1
548,100000,0,0,0,0,0,1,1,0
549,100000,0,0,0,0,0,1,1,1
550,100000,0,0,0,0,0,1,1,0
551,100000,0,0,0,0,0,1,1,1
553,100000,0,0,0,0,0,1,1,0
554,100000,0,0,0,0,0,1,1,1
555,100000,0,0,0,0,0,1,1,0
556,100000,0,0,0,0,0,1,1,1
557,100000,0,0,0,0,0,1,1,0
559,100000,0,0,0,0,0,1,1,1
560,100000,0,0,0,0,0,1,1,0
561,100000,0,0,0,0,0,1,1,1
562,100000,0,0,0,0,0,1,1,0
563,100000,0,0,0,0,0,1,1,1
565,100000,0,0,0,0,0,1,1,0
566,100000,0,0,0,0,0,1,1,1
567,100000,0,0,0,0,0,1,1,0
568,100000,0,0,0,0,0,1,1,1
569,100000,0,0,0,0,0,1,1,0
571,100000,0,0,0,0,0,1,1,1
572,100000,0,0,0,0,0,1,1,0
573,100000,0,0,0,0,0,1,1,1
574,100000,0,0,0,0,0,1,1,0
575,100000,0,0,0,0,0,1,1,1
577,100000,0,0,0,0,0,1,1,0
578,100000,0,0,0,0,0,1,1,1
579,100000,0,0,0,0,0,1,1,0
580,100000,0,0,0,0,0,1,1,1
581,100000,0,0,0,0,0,1,1,0
582,100000,0,0,0,0,0,1,1,1
584,100000,0,0,0,0,0,1,1,0
585,100000,0,0,0,0,0,1,1,1
586,100000,0,0,0,0,0,1,1,0
587,100000,0,0,0,0,0,1,1,1
588,100000,0,0,0,0,0,1,1,0
590,100000,0,0,0,0,0,1,1,1
591,100000,0,0,0,0,0,1,1,0
592,100000,0,0,0,0,0,1,1,1
593,100000,0,0,0,0,0,1,1,0
594,100000,0,0,0,0,0,1,1,1
595,100000,0,0,0,0,0,1,1,0
596,100000,0,0,0,0,0,1,1,1
597,100000,0,0,0,0,0,1,1,0
598,100000,0,0,0,0,0,1,1,1
599,100000,0,0,0,0,0,1,1,0
600,100000,0,0,0,0,0,1,1,1
602,100000,0,0,0,0,0,1,1,0
603,100000,0,0,0,0,0,1,1,1
604,100000,0,0,0,0,0,1,1,0
605,100000,0,0,0,0,0,1,1,1
606,100000,0,0,0,0,0,1,1,0
608,100000,0,0,0,0,0,1,1,1
609,100000,0,0,0,0,0,1,1,0
610,100000,0,0,0,0,0,1,1,1
611,100000,0,0,0,0,0,1,1,0
612,100000,0,0,0,0,0,1,1,1
613,100000,0,0,0,0,0,1,1,0
615,100000,0,0,0,0,0,1,1,1
616,100000,0,0,0,0,0,1,1,0
617,100000,0,0,0,0,0,1,1,1
618,100000,0,0,0,0,0,1,1,0
619,100000,0,0,0,0,0,1,1,1
621,100000,0,0,0,0,0,1,1,0
622,100000,0,0,0,0,0,1,1,1
623,100000,0,0,0,0,0,1,1,0
624,100000,0,0,0,0,0,1,1,1
625,100000,0,0,0,0,0,1,1,0
627,100000,0,0,0,0,0,1,1,1
628,100000,0,0,0,0,0,1,1,0
629,100000,0,0,0,0,0,1,1,1
630,100000,0,0,0,0,0,1,1,0
631,100000,0,0,0,0,0,1,1,1
632,100000,0,0,0,0,0,1,1,0
633,100000,0,0,0,0,0,1,1,1
634,100000,0,0,0,0,0,1,1,0
635,100000,0,0,0,0,0,1,1,1
636,100000,0,0,0,0,0,1,1,0
637,100000,0,0,0,0,0,1,1,1
639,100000,0,0,0,0,0,1,1,0
640,100000,0,0,0,0,0,1,1,1
641,100000,0,0,0,0,0,1,1,0
642,100000,0,0,0,0,0,1,1,1
643,100000,0,0,0,0,0,1,1,0
645,100000,0,0,0,0,0,1,1,1
646,100000,0,0,0,0,0,1,1,0
647,100000,0,0,0,0,0,1,1,1
648,100000,0,0,0,0,0,1,1,0
649,100000,0,0,0,0,0,1,1,1
650,100000,0,0,0,0,0,1,1,0
652,100000,0,0,0,0,0,1,1,1
653,100000,0,0,0,0,0,1,1,0
654,100000,0,0,0,0,0,1,1,1
655,100000,0,0,0,0,0,1,1,0
656,100000,0,0,0,0,0,1,1,1
658,100000,0,0,0,0,0,1,1,0
659,100000,0,0,0,0,0,1,1,1
660,100000,0,0,0,0,0,1,1,0
661,100000,0,0,0,0,0,1,1,1
662,100000,0,0,0,0,0,1,1,0
664,100000,0,0,0,0,0,1,1,1
665,100000,0,0,0,0,0,1,1,0
666,100000,0,0,0,0,0,1,1,1
667,100000,0,0,0,0,0,1,1,0
668,100000,0,0,0,0,0,1,1,1
669,100000,0,0,0,0,0,1,1,0
671,100000,0,0,0,0,0,1,1,1
672,100000,0,0,0,0,0,1,1,0
673,100000,0,0,0,0,0,1,1,1
674,100000,0,0,0,0,0,1,1,0
675,100000,0,0,0,0,0,1,1,1
676,100000,0,0,0,0,0,1,1,0
677,100000,0,0,0,0,0,1,1,1
678,100000,0,0,0,0,0,1,1,0
679,100000,0,0,0,0,0,1,1,1
680,100000,0,0,0,0,0,1,1,0
681,100000,0,0,0,0,0,1,1,1
683,100000,0,0,0,0,0,1,1,0
