"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
6974,50000,0,0,0,0,0,0,0,1
6983,50000,0,0,0,0,0,0,0,0
6986,50000,0,0,0,0,0,0,0,1
6989,50000,0,0,0,0,0,0,0,0
6992,50000,0,0,0,0,0,0,0,1
6998,50000,0,0,0,0,0,0,0,0
7002,50000,0,0,0,0,0,0,0,1
7083,50000,0,0,0,0,0,0,0,0
7098,50000,0,0,0,0,0,0,0,1
7107,50000,0,0,0,0,0,0,0,0
7122,50000,0,0,0,0,0,0,0,1
7125,50000,0,0,0,0,0,0,0,0
7141,50000,0,0,0,0,0,0,0,1
7143,50000,0,0,0,0,0,0,0,0
7147,50000,0,0,0,0,0,0,0,1
7162,50000,0,0,0,0,0,0,0,0
7165,50000,0,0,0,0,0,0,0,1
7168,50000,0,0,0,0,0,0,0,1
